id,max_voice_score
TEST_35764,0.99995434
TEST_22508,0.99999565
TEST_38275,2.2002957e-06
TEST_28687,0.9999995
TEST_40766,0.9999405
TEST_41984,0.81642604
TEST_10164,0.99957556
TEST_04833,0.55895853
TEST_09590,0.99891835
TEST_26969,0.99998766
TEST_24088,0.99999624
TEST_47860,0.0013458586
TEST_03365,0.9983225
TEST_02186,4.2885947e-08
TEST_43702,0.9997507
TEST_41976,0.9991454
TEST_26524,0.99996954
TEST_41158,0.9999673
TEST_34736,0.99997014
TEST_25136,0.9997214
TEST_10684,0.98852104
TEST_33396,0.9999745
TEST_35546,0.99997467
TEST_38878,0.9993511
TEST_46502,0.99981254
TEST_48102,0.99984103
TEST_39881,0.99787277
TEST_04057,0.9999834
TEST_05271,1.7643026e-05
TEST_21574,0.008635392
TEST_11347,0.9986779
TEST_32488,0.9896357
TEST_46360,0.99999434
TEST_34167,0.9998334
TEST_40552,0.9917258
TEST_27101,0.99989295
TEST_29330,0.9999765
TEST_35251,0.9999824
TEST_22751,0.99990326
TEST_22055,0.9997577
TEST_08398,0.9426412
TEST_41721,0.99999636
TEST_48638,0.9994335
TEST_04844,0.99994874
TEST_11749,0.9998717
TEST_11138,0.99997884
TEST_19682,0.9998702
TEST_20659,0.99965346
TEST_36607,0.9686211
TEST_00165,0.99866253
TEST_18168,0.99985456
TEST_20111,0.016508099
TEST_17054,1.6298787e-07
TEST_11058,0.85798734
TEST_46510,0.99998945
TEST_01513,0.9999523
TEST_11989,0.9999709
TEST_44801,0.9843457
TEST_37369,0.99959743
TEST_29869,0.9994351
TEST_20842,0.09540732
TEST_25139,0.9999529
TEST_02933,0.99368626
TEST_04541,0.088890344
TEST_03845,0.9558722
TEST_34533,0.9999843
TEST_23155,0.99991345
TEST_15240,0.9997783
TEST_40691,0.9999831
TEST_22834,0.9999963
TEST_06357,0.9999982
TEST_27200,0.99935335
TEST_12207,0.99995637
TEST_27051,0.020779008
TEST_25833,0.9995947
TEST_21566,0.9999056
TEST_23845,0.9999912
TEST_20814,0.9999082
TEST_38241,0.9999631
TEST_28583,0.9998611
TEST_28352,0.99984103
TEST_47547,0.99769545
TEST_00493,3.8095675e-06
TEST_18016,0.9977982
TEST_12858,0.99983037
TEST_46048,0.00020669091
TEST_45663,0.053052187
TEST_23308,0.99999505
TEST_37969,0.99946004
TEST_22981,5.488095e-08
TEST_22908,0.9998027
TEST_18367,0.99990326
TEST_22946,0.9999613
TEST_29102,0.9999595
TEST_05694,0.99998474
TEST_15225,0.011984655
TEST_45746,0.9927029
TEST_37143,0.9999817
TEST_20241,0.9996034
TEST_15682,0.0010463219
TEST_11738,0.9994302
TEST_08342,0.78152007
TEST_27729,0.00018021557
TEST_23064,0.9999239
TEST_38080,0.9992941
TEST_46278,0.9999881
TEST_21193,0.9999933
TEST_18460,0.9999966
TEST_10089,5.162298e-06
TEST_03772,0.99959517
TEST_44785,0.9991126
TEST_21495,0.99997777
TEST_24146,0.99993813
TEST_21876,0.9999538
TEST_00351,0.99962896
TEST_32625,0.99948066
TEST_33072,0.9990583
TEST_18728,0.96549547
TEST_11533,0.99999136
TEST_13746,0.9999879
TEST_22328,0.9991364
TEST_42374,0.99997026
TEST_05882,0.99986666
TEST_47348,0.9999667
TEST_36366,0.9999799
TEST_34249,0.99975693
TEST_04441,0.9999972
TEST_00953,0.0013293608
TEST_25690,0.9999901
TEST_06596,0.99993384
TEST_36514,0.9999811
TEST_19776,0.9994751
TEST_19228,0.99983126
TEST_32132,0.99997246
TEST_36335,0.9999253
TEST_21381,0.99988055
TEST_43490,0.9999481
TEST_10541,0.99981517
TEST_06464,0.99997187
TEST_49832,0.99994814
TEST_15987,0.9999574
TEST_04294,0.97268164
TEST_43542,0.99998856
TEST_10335,0.99648017
TEST_41655,0.99998313
TEST_06023,0.99944407
TEST_17774,0.99986875
TEST_08481,4.682196e-05
TEST_48582,0.028710915
TEST_08484,0.99987614
TEST_28792,0.9995317
TEST_10886,0.99997115
TEST_49160,0.19272785
TEST_19691,0.99824846
TEST_18325,0.98734134
TEST_08306,0.99983835
TEST_47778,0.99953663
TEST_49395,0.9997281
TEST_35218,0.10479766
TEST_33971,0.99997383
TEST_34770,0.9998319
TEST_08814,0.9999127
TEST_47321,0.9999355
TEST_38735,0.99994355
TEST_32058,0.9997631
TEST_06066,0.9999693
TEST_39957,0.99995655
TEST_44403,0.9989859
TEST_41006,0.99985313
TEST_42504,0.6566106
TEST_29247,0.9999262
TEST_33261,5.6826034e-06
TEST_41460,0.9999486
TEST_06240,0.99991816
TEST_26841,0.9999926
TEST_39819,0.9998352
TEST_34433,0.9999882
TEST_21877,0.99999523
TEST_29182,0.99980474
TEST_42015,0.9998191
TEST_26592,0.99992657
TEST_37244,0.9999563
TEST_13533,0.9997296
TEST_17335,0.99950105
TEST_10701,0.99998605
TEST_41615,0.34508502
TEST_06803,0.9997071
TEST_08686,0.0003961048
TEST_12252,0.99991864
TEST_29488,3.594566e-05
TEST_30060,0.9980948
TEST_42880,0.99998057
TEST_24326,0.045524042
TEST_01482,0.99974537
TEST_31930,0.99988765
TEST_03828,0.9999565
TEST_00993,0.99999446
TEST_48843,0.9986009
TEST_22210,0.82701975
TEST_10159,0.9998469
TEST_46439,0.9929537
TEST_16191,0.9998451
TEST_22628,0.9999365
TEST_15986,0.99998814
TEST_13655,0.99993753
TEST_43519,0.9997932
TEST_33446,0.9998984
TEST_00324,0.9994203
TEST_43107,0.99988353
TEST_17840,0.99980164
TEST_17611,0.9999987
TEST_32153,0.9991034
TEST_24191,0.98921806
TEST_40074,0.9999874
TEST_06017,0.9998799
TEST_18318,0.9999404
TEST_32024,0.0057939347
TEST_35267,0.9945614
TEST_24189,0.0021992202
TEST_20348,0.99972737
TEST_23226,0.99951696
TEST_12444,0.99867415
TEST_16289,0.9998865
TEST_42642,0.99996966
TEST_26690,0.9991507
TEST_16051,0.99983084
TEST_31963,0.99999946
TEST_43619,9.891399e-08
TEST_20319,0.9999116
TEST_20529,0.9999957
TEST_03169,0.99658567
TEST_32102,0.9999979
TEST_00183,0.999961
TEST_16742,0.9969319
TEST_01074,0.99998194
TEST_44909,0.99991256
TEST_36320,0.99213856
TEST_18023,0.99976414
TEST_34037,0.9982522
TEST_23411,0.99982226
TEST_40101,0.99932015
TEST_10439,0.9991579
TEST_22688,0.99994886
TEST_21766,0.99993604
TEST_26527,0.65949756
TEST_43016,0.9999178
TEST_33728,0.004459388
TEST_16894,0.9999631
TEST_28736,0.99998426
TEST_21380,0.99988645
TEST_37651,0.9999683
TEST_34848,0.99854624
TEST_23268,0.99999577
TEST_21314,0.9999849
TEST_01942,0.00014191451
TEST_31667,0.9995598
TEST_22119,0.99982005
TEST_39958,0.6289841
TEST_41912,0.99943846
TEST_34056,0.9998975
TEST_05316,0.9998511
TEST_36232,0.99998134
TEST_24076,0.99996674
TEST_08916,0.9999807
TEST_10995,0.3842366
TEST_40020,0.9999832
TEST_48295,0.9828831
TEST_16076,0.99996483
TEST_23920,0.99997586
TEST_17913,0.9999136
TEST_00267,0.9940533
TEST_08879,0.99992794
TEST_34277,0.95521665
TEST_28073,0.9991854
TEST_02643,0.99997455
TEST_36722,0.99999166
TEST_36769,0.9999184
TEST_39554,0.0016619293
TEST_26381,0.9999772
TEST_00708,0.9998442
TEST_17364,0.21756443
TEST_28470,0.9999602
TEST_17330,0.9997398
TEST_15692,1.2615701e-05
TEST_04275,0.99959207
TEST_27836,0.99995387
TEST_34104,0.9999954
TEST_25516,0.9999369
TEST_25032,0.99994034
TEST_38967,0.9982464
TEST_22651,0.9998855
TEST_09635,0.9999477
TEST_10194,0.99999726
TEST_06153,2.5043712e-06
TEST_28918,0.8426598
TEST_00866,0.9992492
TEST_30609,0.99974275
TEST_14442,0.999999
TEST_33539,0.9996463
TEST_16052,0.9997745
TEST_04496,0.9999677
TEST_08504,0.99999094
TEST_25828,0.99999315
TEST_48389,0.9998346
TEST_36175,0.9999577
TEST_22643,0.3379421
TEST_39214,0.9899085
TEST_38778,0.99908626
TEST_07109,0.9999313
TEST_22677,0.99997973
TEST_39950,0.9999949
TEST_48877,0.9999736
TEST_26125,0.9991407
TEST_22140,0.99996835
TEST_17539,0.99988335
TEST_19841,0.9985781
TEST_22750,0.9999633
TEST_31085,0.8839944
TEST_29055,0.9999921
TEST_05046,0.99997383
TEST_47104,0.9999984
TEST_06776,0.9999874
TEST_25301,0.9999417
TEST_22558,0.9997556
TEST_45692,0.035239678
TEST_16983,0.0064422577
TEST_29233,0.999402
TEST_18435,0.9964373
TEST_12995,8.634644e-08
TEST_12218,0.9999979
TEST_35334,0.9992922
TEST_35328,0.99992603
TEST_35241,0.99997103
TEST_38470,0.9999638
TEST_35413,0.9903596
TEST_28730,0.96681166
TEST_10741,0.9999818
TEST_45059,0.99893135
TEST_43896,0.9999677
TEST_18146,0.99501055
TEST_15386,0.9999409
TEST_05927,0.99958134
TEST_19405,0.3512598
TEST_43700,0.9998684
TEST_47837,0.9995702
TEST_29175,0.99994534
TEST_22432,2.6955229e-06
TEST_11586,0.9999748
TEST_30812,0.99929065
TEST_00419,0.99999684
TEST_38576,0.9998107
TEST_25325,0.99965864
TEST_09153,0.99995285
TEST_47109,0.99990094
TEST_22313,1.143813e-05
TEST_03570,0.9999942
TEST_38489,3.0403214e-07
TEST_36216,0.99996454
TEST_30268,0.99997205
TEST_46951,0.012345265
TEST_39425,0.9998498
TEST_22087,0.9998002
TEST_35968,0.99999905
TEST_29351,0.99916357
TEST_20769,0.99936867
TEST_03700,0.999986
TEST_10964,0.99986374
TEST_29944,0.99987185
TEST_04060,0.99781436
TEST_29616,0.011227699
TEST_27368,0.99972945
TEST_36509,0.9999882
TEST_10976,0.99995404
TEST_04632,0.9998809
TEST_37498,0.9998711
TEST_35311,0.9999847
TEST_29903,0.99993706
TEST_31761,0.9992302
TEST_25801,0.9997078
TEST_40201,9.733848e-09
TEST_31418,0.9988539
TEST_19571,0.99999666
TEST_43218,0.9999697
TEST_02496,0.9999665
TEST_13154,0.9999509
TEST_31996,0.99995625
TEST_30162,0.9995863
TEST_36561,0.99999523
TEST_25632,0.020882936
TEST_42673,0.99982774
TEST_24401,0.020012008
TEST_15316,0.0101585
TEST_07962,0.9976453
TEST_18641,0.99995726
TEST_17576,0.00018329265
TEST_07480,0.9999933
TEST_44460,0.99778825
TEST_00224,0.9815151
TEST_01495,0.9999838
TEST_36964,0.9971002
TEST_11792,0.99933845
TEST_40842,0.9998929
TEST_12454,0.99951047
TEST_30138,0.999992
TEST_10784,0.5608523
TEST_09531,0.9998497
TEST_11179,0.9999986
TEST_31537,0.9999754
TEST_27174,0.9951178
TEST_12401,0.99999076
TEST_32101,0.9999789
TEST_21648,0.99962467
TEST_17046,0.998333
TEST_34684,0.99960625
TEST_41284,0.99982154
TEST_31641,0.9991409
TEST_12366,0.99996215
TEST_23693,0.9999354
TEST_37667,0.99977684
TEST_24055,0.99996597
TEST_03574,0.9995913
TEST_11863,0.9999923
TEST_48640,0.97624403
TEST_05776,0.9999985
TEST_46260,0.9996952
TEST_48421,0.9899387
TEST_06692,0.99996513
TEST_22674,0.9999974
TEST_42292,0.99987566
TEST_22740,0.99999267
TEST_27541,0.99998075
TEST_23037,0.9986247
TEST_20385,0.99999475
TEST_46340,0.99856466
TEST_11677,0.9999439
TEST_32522,0.9915498
TEST_01900,0.9984971
TEST_40489,0.9989626
TEST_18798,0.9978691
TEST_44195,0.99994123
TEST_14848,0.9999509
TEST_23520,0.99998784
TEST_27942,0.9985528
TEST_30202,0.9999373
TEST_05531,0.9996309
TEST_34754,0.9999983
TEST_09316,5.230438e-07
TEST_38467,0.9999606
TEST_36315,0.7482456
TEST_05912,0.99986583
TEST_30154,0.9989364
TEST_10633,0.45403346
TEST_36114,0.9999064
TEST_28409,0.999999
TEST_41724,0.999978
TEST_47425,0.99997747
TEST_25754,0.9946295
TEST_17792,0.9999865
TEST_35458,0.99986905
TEST_04882,0.020665117
TEST_45525,0.9999949
TEST_17883,0.99987775
TEST_18909,0.9993753
TEST_33094,0.98527193
TEST_34937,0.99992484
TEST_19108,0.9994304
TEST_16354,0.967783
TEST_40420,0.99995655
TEST_47294,0.99999535
TEST_37941,0.9993608
TEST_18280,0.9996902
TEST_03889,0.00036509737
TEST_27550,0.9999681
TEST_32794,0.99997187
TEST_38845,0.99998844
TEST_16530,0.9996648
TEST_35774,0.9981312
TEST_26180,0.9999249
TEST_23768,0.9996675
TEST_37167,0.56053025
TEST_43009,0.9999823
TEST_33438,0.040130295
TEST_49268,0.9999567
TEST_23079,0.9999969
TEST_26722,0.999739
TEST_27665,0.999923
TEST_09565,0.0043890737
TEST_25827,6.8014106e-07
TEST_26955,0.9999966
TEST_08406,0.99700105
TEST_34690,0.99998045
TEST_30284,0.9999947
TEST_03414,0.99999875
TEST_17306,0.9998179
TEST_43165,0.99979
TEST_28942,0.9998507
TEST_22691,0.99992186
TEST_45581,0.9994769
TEST_17588,0.9999021
TEST_46745,0.998706
TEST_14633,0.00018419547
TEST_33159,0.99987566
TEST_40043,0.99999726
TEST_05902,0.99961203
TEST_07987,0.9999905
TEST_36761,0.9998312
TEST_46005,0.99997616
TEST_12325,0.99998397
TEST_30306,0.9990518
TEST_19453,0.99994636
TEST_21865,0.9999916
TEST_35521,0.9999832
TEST_30479,0.9999911
TEST_35544,0.032272268
TEST_44887,0.9857044
TEST_43979,0.99977195
TEST_16676,0.9878358
TEST_49337,0.9999379
TEST_26052,0.9994092
TEST_21527,0.99983007
TEST_36309,0.9981286
TEST_24744,0.9999946
TEST_27018,0.999961
TEST_26431,0.9997717
TEST_25190,0.9995757
TEST_35508,0.9999967
TEST_26950,0.99998975
TEST_42859,0.9999859
TEST_47480,0.99992704
TEST_09167,0.024743252
TEST_29988,0.999934
TEST_40028,0.99942344
TEST_31176,0.9999395
TEST_40462,0.99999887
TEST_07118,0.9997347
TEST_22097,0.99999654
TEST_29216,0.99987644
TEST_15805,0.9998053
TEST_06302,0.052358743
TEST_11592,0.17718875
TEST_02190,0.9994417
TEST_10890,0.9859056
TEST_35995,0.99998665
TEST_23217,0.99999446
TEST_47945,0.99934554
TEST_27660,0.9998068
TEST_19379,0.9999878
TEST_01007,0.9982301
TEST_05247,0.99775255
TEST_05378,0.999988
TEST_13624,0.9999875
TEST_33417,0.9999996
TEST_35933,0.99988496
TEST_29946,0.999728
TEST_37533,0.99982166
TEST_38749,0.9849553
TEST_24754,0.99992037
TEST_11834,0.9999498
TEST_35004,0.9971488
TEST_45767,0.9955008
TEST_04890,0.99912775
TEST_04852,0.99983
TEST_49763,0.9999679
TEST_14137,0.99851954
TEST_19461,0.977378
TEST_02791,0.9997618
TEST_09280,0.9999995
TEST_21069,0.99993676
TEST_06633,0.99946994
TEST_12384,0.9999581
TEST_20440,0.0069740973
TEST_08839,0.99486125
TEST_38454,0.9991128
TEST_02689,0.99999774
TEST_06250,0.99930704
TEST_23202,9.7885604e-05
TEST_32785,0.9998085
TEST_43372,0.9999724
TEST_23220,0.99972034
TEST_48111,0.99979854
TEST_26914,0.994711
TEST_28282,0.9999637
TEST_07312,7.9083664e-05
TEST_38381,0.9999979
TEST_15300,0.9999869
TEST_10626,0.99999267
TEST_44213,0.9999852
TEST_30078,0.9988671
TEST_07674,0.9997184
TEST_30791,0.9997976
TEST_19988,0.15946136
TEST_24058,0.99856204
TEST_40611,0.99993765
TEST_26151,0.9963698
TEST_44611,0.9988437
TEST_24620,0.99999595
TEST_03682,0.9999325
TEST_20129,0.9999863
TEST_05406,0.9998603
TEST_36678,0.9991268
TEST_18683,0.9999461
TEST_27021,0.99998814
TEST_23056,0.99733007
TEST_22918,0.999945
TEST_29548,0.99999046
TEST_36995,0.9874945
TEST_00538,0.9998575
TEST_19297,0.99978745
TEST_04626,0.999936
TEST_12657,0.99986035
TEST_41898,0.99986875
TEST_15415,0.99998343
TEST_38246,0.022972504
TEST_48515,0.99998796
TEST_39659,0.9993811
TEST_47525,0.09603697
TEST_29902,0.9806958
TEST_28890,0.9999462
TEST_01998,0.9999474
TEST_33918,0.99983186
TEST_49400,0.9968121
TEST_15055,0.9989116
TEST_25354,0.9972683
TEST_41684,0.053699482
TEST_47610,0.999993
TEST_14010,0.9999557
TEST_01822,0.007301364
TEST_25951,0.99997854
TEST_46666,0.99990755
TEST_17810,0.99936914
TEST_19270,0.9998952
TEST_37758,0.99999774
TEST_34528,0.9986298
TEST_11715,0.99993557
TEST_22232,0.99906904
TEST_04428,0.99979234
TEST_42025,0.9999202
TEST_21225,0.9999418
TEST_01885,0.9999984
TEST_24584,0.99999255
TEST_13134,0.99993193
TEST_20870,0.9995866
TEST_32641,3.4350446e-06
TEST_25343,0.999895
TEST_20773,0.01921678
TEST_16128,0.991257
TEST_07178,0.99992806
TEST_11098,0.9999597
TEST_39605,0.9998691
TEST_31273,0.9999644
TEST_34237,0.999998
TEST_12293,0.9999741
TEST_23193,0.99998
TEST_00666,0.9994805
TEST_46568,0.9999825
TEST_07754,0.9999049
TEST_29852,0.9999911
TEST_47159,0.999996
TEST_17246,0.99999887
TEST_42092,0.9116677
TEST_29940,0.9998611
TEST_42089,0.99972224
TEST_23891,0.9997113
TEST_25286,0.9974818
TEST_25106,0.99996257
TEST_06500,0.99770397
TEST_26017,0.99900633
TEST_44419,0.99993074
TEST_15744,0.03675065
TEST_26255,0.999993
TEST_06181,0.99955285
TEST_15821,0.99979717
TEST_25348,0.9855793
TEST_32845,0.96428245
TEST_11857,0.99989414
TEST_43387,0.9999883
TEST_34903,0.99933845
TEST_24499,0.99844426
TEST_23799,0.99989605
TEST_19128,0.9999759
TEST_36271,0.99999285
TEST_29141,0.99998593
TEST_29589,0.99999595
TEST_49796,0.94086474
TEST_24582,0.99974364
TEST_00079,0.99953914
TEST_09072,0.9995953
TEST_21825,0.99976194
TEST_25076,0.9998549
TEST_16355,0.9998676
TEST_24102,0.99997586
TEST_30052,0.9999815
TEST_11144,0.96676016
TEST_05674,0.999979
TEST_12250,0.99996823
TEST_21519,0.9999992
TEST_10776,0.9979628
TEST_33697,0.9995202
TEST_35565,0.9991776
TEST_11714,0.028617406
TEST_37650,0.99998534
TEST_25901,0.99962264
TEST_24814,0.9999161
TEST_06261,0.99999684
TEST_38008,0.9994717
TEST_30987,0.99939525
TEST_22212,0.9999761
TEST_28635,0.9991975
TEST_25491,0.99880946
TEST_34454,0.9993228
TEST_37440,0.9996833
TEST_48269,0.999989
TEST_45952,0.99956524
TEST_05084,0.0045357565
TEST_25977,0.99863327
TEST_19336,0.90644455
TEST_22063,0.9999748
TEST_14131,0.9999571
TEST_29430,0.99675596
TEST_23770,0.99966276
TEST_35630,0.9999093
TEST_30289,0.9999913
TEST_17088,0.9999194
TEST_11729,0.0004808096
TEST_25458,0.9994829
TEST_17643,0.9996895
TEST_04955,0.99998707
TEST_37387,0.004616169
TEST_25226,0.99770045
TEST_44832,0.9999603
TEST_41491,0.049336564
TEST_11974,0.9999932
TEST_44152,0.99991876
TEST_13960,0.99990207
TEST_13485,0.99970496
TEST_47805,0.9488132
TEST_10851,0.99990934
TEST_18154,0.9999865
TEST_20923,0.99993455
TEST_39708,0.9995055
TEST_46050,2.0146815e-06
TEST_47353,0.9994816
TEST_31721,0.99983716
TEST_25900,0.9999962
TEST_21545,0.99987763
TEST_24596,0.9999687
TEST_04289,0.022503223
TEST_11067,0.9998761
TEST_12199,0.99967796
TEST_45477,0.8026014
TEST_43271,0.9997422
TEST_34384,0.9999809
TEST_47471,0.9998459
TEST_00026,0.99996233
TEST_20933,0.99998534
TEST_26789,0.99163866
TEST_09878,0.9993842
TEST_41312,0.99997246
TEST_20702,0.9999666
TEST_23882,0.9988349
TEST_19206,0.99994457
TEST_48426,0.9997751
TEST_08978,0.9995437
TEST_10984,0.99983394
TEST_43536,0.99995685
TEST_23962,0.9996866
TEST_44481,0.005321052
TEST_21057,0.9997681
TEST_21764,0.9999348
TEST_12610,0.99981207
TEST_17836,0.0037150825
TEST_35260,0.91528255
TEST_31729,0.99962866
TEST_43182,0.99965787
TEST_41237,0.007995685
TEST_11982,0.998232
TEST_06813,0.9999425
TEST_05291,0.99993
TEST_39375,0.99999076
TEST_44405,0.9999907
TEST_14781,0.99994993
TEST_36195,0.99999124
TEST_41803,0.9999621
TEST_16664,0.9999359
TEST_40421,0.99997455
TEST_37756,0.9998571
TEST_36586,0.001997163
TEST_47184,0.9984375
TEST_35468,1.5220695e-07
TEST_36462,0.9993121
TEST_32615,0.999929
TEST_11505,0.9986704
TEST_16067,0.9999562
TEST_43739,0.9998647
TEST_47027,0.99985874
TEST_35667,0.99995244
TEST_48722,0.9998578
TEST_12118,0.99956787
TEST_44089,0.99999595
TEST_06815,0.99983126
TEST_00897,0.9999828
TEST_23071,4.4361123e-08
TEST_24347,0.99982095
TEST_49335,0.9999875
TEST_23932,0.99996746
TEST_23575,0.999436
TEST_23925,0.99987894
TEST_19231,0.9999648
TEST_05869,0.9997845
TEST_37585,0.9999299
TEST_03017,0.99999344
TEST_31204,0.9999793
TEST_01848,0.9999984
TEST_28466,0.999611
TEST_17782,0.003292029
TEST_12941,0.9999622
TEST_33410,0.8268502
TEST_49256,0.9997272
TEST_26977,0.99992794
TEST_10303,0.9999989
TEST_05369,0.999968
TEST_03625,0.9999966
TEST_30174,0.9999909
TEST_23963,0.9999819
TEST_10285,0.9998682
TEST_00286,0.99536866
TEST_27699,2.5488401e-07
TEST_20830,0.99708456
TEST_02314,0.8812128
TEST_05739,0.00010878637
TEST_37954,0.99994075
TEST_30613,0.9999365
TEST_07030,0.060188945
TEST_20940,0.9999567
TEST_04241,0.99975276
TEST_34615,0.9998601
TEST_12807,0.9999668
TEST_20724,0.9999512
TEST_14663,0.9999973
TEST_01514,1.1837189e-05
TEST_20689,0.999922
TEST_05714,0.99998486
TEST_20611,0.9998291
TEST_22748,0.9999616
TEST_24212,0.9997549
TEST_24534,0.99999946
TEST_38062,0.9995616
TEST_05538,0.999983
TEST_48142,0.99999624
TEST_27920,0.99999034
TEST_39666,0.9995764
TEST_34995,0.99993277
TEST_22528,0.99997014
TEST_21178,0.031411543
TEST_15034,0.9964781
TEST_32504,0.99656516
TEST_04537,0.9997573
TEST_08618,0.99996716
TEST_12164,0.9999443
TEST_13389,0.99967587
TEST_34426,0.99983597
TEST_26776,0.9999812
TEST_33203,0.99999017
TEST_46126,0.99999803
TEST_00875,0.99993265
TEST_19361,0.9993041
TEST_27310,0.9999773
TEST_48908,0.99812156
TEST_16542,0.99869186
TEST_01342,0.9999903
TEST_49316,0.9999945
TEST_15146,0.9999485
TEST_06216,0.99994326
TEST_11260,0.9993843
TEST_01390,0.9999986
TEST_21506,0.9999538
TEST_17739,0.99995106
TEST_05744,0.9996478
TEST_34904,0.8951005
TEST_35020,0.99916935
TEST_16837,0.99994266
TEST_33509,0.9999759
TEST_38170,0.99931324
TEST_43659,0.9999698
TEST_15784,0.9996081
TEST_19327,0.9966272
TEST_36344,0.9999416
TEST_11149,0.99550253
TEST_29907,3.0555445e-09
TEST_41746,0.99996054
TEST_05421,0.9999858
TEST_15870,0.99991274
TEST_37400,0.99955916
TEST_46635,0.99946433
TEST_14945,0.43268716
TEST_37550,0.9999661
TEST_20452,0.9999079
TEST_29443,0.9999972
TEST_13849,0.05677215
TEST_48605,0.9987369
TEST_16650,0.9999821
TEST_27477,0.9995995
TEST_16981,0.99997777
TEST_17850,0.99957645
TEST_17097,0.079164796
TEST_19892,0.999851
TEST_46419,0.9993635
TEST_38902,0.117835864
TEST_33611,0.6584883
TEST_14986,9.541087e-06
TEST_07663,0.9999657
TEST_47472,0.007645136
TEST_18974,0.0005733447
TEST_33386,0.999361
TEST_27181,0.9999388
TEST_19884,0.9999545
TEST_32205,0.9346558
TEST_45877,0.9998266
TEST_31062,0.91003627
TEST_14720,3.142598e-08
TEST_44242,0.9999103
TEST_21963,0.9999582
TEST_31559,0.99999887
TEST_09445,0.99995977
TEST_46651,0.9983697
TEST_25323,0.98142666
TEST_02964,0.99976957
TEST_37721,0.99991244
TEST_21177,0.038698345
TEST_21748,7.645483e-05
TEST_38986,0.99918693
TEST_30637,0.9999716
TEST_08921,0.9999942
TEST_34435,0.9997523
TEST_17917,0.9996304
TEST_03665,0.999784
TEST_49634,0.99999815
TEST_01440,0.9999967
TEST_36273,0.99982774
TEST_03259,6.22089e-08
TEST_15802,0.99998486
TEST_16115,0.999872
TEST_40572,0.99995273
TEST_34672,0.9997268
TEST_02868,0.9999932
TEST_15097,0.99999565
TEST_01422,0.9998477
TEST_30337,0.99999803
TEST_20058,0.9998627
TEST_23369,0.99448985
TEST_12355,0.997984
TEST_08268,0.99988794
TEST_46620,0.9999744
TEST_21685,0.9999939
TEST_41720,0.99996394
TEST_13324,0.9976855
TEST_10488,0.95392334
TEST_14659,0.9993259
TEST_19345,0.99878174
TEST_32271,0.99996305
TEST_17987,0.9998009
TEST_30652,0.99966985
TEST_23143,0.99999464
TEST_04061,0.99999744
TEST_15669,0.25787255
TEST_07848,0.11824731
TEST_12684,0.9998548
TEST_15159,0.99997365
TEST_18086,0.9999991
TEST_33477,0.9999738
TEST_44567,0.9997632
TEST_24065,0.99993473
TEST_23011,0.9971273
TEST_16005,0.9999622
TEST_20550,0.99997574
TEST_10227,0.9999359
TEST_16780,0.9958255
TEST_44967,0.9997871
TEST_41314,0.99989617
TEST_00896,0.9999861
TEST_26718,0.9999514
TEST_33638,0.9972767
TEST_24023,0.9818919
TEST_16023,0.9993116
TEST_39037,0.9999801
TEST_06937,0.99989825
TEST_05365,0.012409378
TEST_43920,0.99995965
TEST_27058,0.9998878
TEST_20567,0.9999972
TEST_37471,0.9999392
TEST_11642,1.9129332e-07
TEST_16165,0.9998545
TEST_00467,0.15024379
TEST_37246,0.99861234
TEST_27119,0.99993664
TEST_33450,0.9987265
TEST_25776,0.9989764
TEST_13994,0.9997758
TEST_00691,0.99433035
TEST_30700,0.99986404
TEST_35610,0.9998491
TEST_14605,0.99998397
TEST_46882,0.99996954
TEST_06114,0.60081196
TEST_30419,0.99984217
TEST_03598,0.9999803
TEST_19743,0.9986528
TEST_04099,0.99951595
TEST_41308,0.9999484
TEST_42993,0.999931
TEST_42944,0.9999986
TEST_27323,0.99991274
TEST_31777,0.999977
TEST_06563,0.9999191
TEST_41692,0.99996996
TEST_03273,0.36014113
TEST_49143,0.99998504
TEST_49711,0.99810594
TEST_28144,0.9992673
TEST_37229,0.9999116
TEST_05718,0.9996749
TEST_01174,0.99902236
TEST_38486,0.99991196
TEST_01029,0.9999941
TEST_30248,0.9983638
TEST_09734,0.99996895
TEST_23275,0.89544857
TEST_04673,0.045477927
TEST_42816,0.9999152
TEST_24686,0.9995925
TEST_32177,0.99069035
TEST_26153,0.99999595
TEST_07641,0.9997793
TEST_38438,0.9999127
TEST_39036,0.99993414
TEST_39045,0.9999952
TEST_43606,0.9942098
TEST_28623,0.9999415
TEST_39277,0.9995242
TEST_26475,0.9999858
TEST_47577,0.0031516235
TEST_10320,1.4406049e-06
TEST_18106,0.99999094
TEST_12507,0.0078058923
TEST_20255,0.99992925
TEST_39466,0.9997138
TEST_29101,0.9998293
TEST_07570,0.99982566
TEST_02081,0.012915809
TEST_25188,0.999844
TEST_27434,0.98102367
TEST_25218,0.99996597
TEST_47182,2.924163e-05
TEST_33501,0.9999296
TEST_13570,0.9998249
TEST_35114,0.99976027
TEST_29324,0.9999915
TEST_14803,0.998636
TEST_24950,0.42451754
TEST_10852,0.9998654
TEST_14311,0.9994173
TEST_20282,0.99997014
TEST_39244,0.9999442
TEST_47573,0.9999751
TEST_23477,0.9999727
TEST_33868,0.998559
TEST_28893,0.9996697
TEST_11745,0.99989563
TEST_33678,0.9999943
TEST_05227,0.9960847
