id,path,fake,real
WWNVURMK,/home/tdl/deepvoice/CQT_test_nocan/WWNVURMK.ogg,1,0
mixed_7878,/home/tdl/deepvoice/CQT_test_nocan/mixed_7878.ogg,1,1
mixed_8660,/home/tdl/deepvoice/CQT_test_nocan/mixed_8660.ogg,1,1
mixed_5825,/home/tdl/deepvoice/CQT_test_nocan/mixed_5825.ogg,1,1
MUOBPZED,/home/tdl/deepvoice/CQT_test_nocan/MUOBPZED.ogg,1,0
GRQSGXDG,/home/tdl/deepvoice/CQT_test_nocan/GRQSGXDG.ogg,1,0
MIYHFUOG,/home/tdl/deepvoice/CQT_test_nocan/MIYHFUOG.ogg,1,0
RCVJRUXE,/home/tdl/deepvoice/CQT_test_nocan/RCVJRUXE.ogg,1,0
VEZLPGTN,/home/tdl/deepvoice/CQT_test_nocan/VEZLPGTN.ogg,0,1
BHHCBOVN,/home/tdl/deepvoice/CQT_test_nocan/BHHCBOVN.ogg,0,1
WLCAOERD,/home/tdl/deepvoice/CQT_test_nocan/WLCAOERD.ogg,1,0
mixed_11562,/home/tdl/deepvoice/CQT_test_nocan/mixed_11562.ogg,1,1
mixed_20750,/home/tdl/deepvoice/CQT_test_nocan/mixed_20750.ogg,1,1
LYGNSIYK,/home/tdl/deepvoice/CQT_test_nocan/LYGNSIYK.ogg,1,0
JDDYUYBT,/home/tdl/deepvoice/CQT_test_nocan/JDDYUYBT.ogg,1,0
NFCEMXCI,/home/tdl/deepvoice/CQT_test_nocan/NFCEMXCI.ogg,1,0
UYHIFMUD,/home/tdl/deepvoice/CQT_test_nocan/UYHIFMUD.ogg,1,0
ONRMFVWQ,/home/tdl/deepvoice/CQT_test_nocan/ONRMFVWQ.ogg,0,1
ACAXJQVH,/home/tdl/deepvoice/CQT_test_nocan/ACAXJQVH.ogg,0,1
mixed_16233,/home/tdl/deepvoice/CQT_test_nocan/mixed_16233.ogg,1,1
JEDOCZSA,/home/tdl/deepvoice/CQT_test_nocan/JEDOCZSA.ogg,1,0
UACPYEGW,/home/tdl/deepvoice/CQT_test_nocan/UACPYEGW.ogg,1,0
mixed_21966,/home/tdl/deepvoice/CQT_test_nocan/mixed_21966.ogg,1,1
RRHYLTTR,/home/tdl/deepvoice/CQT_test_nocan/RRHYLTTR.ogg,1,0
TLFTDJZT,/home/tdl/deepvoice/CQT_test_nocan/TLFTDJZT.ogg,0,1
DOJIXGQK,/home/tdl/deepvoice/CQT_test_nocan/DOJIXGQK.ogg,0,1
SKKXKPXD,/home/tdl/deepvoice/CQT_test_nocan/SKKXKPXD.ogg,1,0
KEAVSBTJ,/home/tdl/deepvoice/CQT_test_nocan/KEAVSBTJ.ogg,1,0
mixed_12897,/home/tdl/deepvoice/CQT_test_nocan/mixed_12897.ogg,1,1
mixed_3677,/home/tdl/deepvoice/CQT_test_nocan/mixed_3677.ogg,1,1
mixed_20632,/home/tdl/deepvoice/CQT_test_nocan/mixed_20632.ogg,1,1
XFJUWTRH,/home/tdl/deepvoice/CQT_test_nocan/XFJUWTRH.ogg,1,0
mixed_10158,/home/tdl/deepvoice/CQT_test_nocan/mixed_10158.ogg,1,1
mixed_23750,/home/tdl/deepvoice/CQT_test_nocan/mixed_23750.ogg,1,1
CHQZUXWO,/home/tdl/deepvoice/CQT_test_nocan/CHQZUXWO.ogg,1,0
QTVIVAVE,/home/tdl/deepvoice/CQT_test_nocan/QTVIVAVE.ogg,1,0
BKMQIQBD,/home/tdl/deepvoice/CQT_test_nocan/BKMQIQBD.ogg,1,0
IGBNYPFT,/home/tdl/deepvoice/CQT_test_nocan/IGBNYPFT.ogg,1,0
HVQAADAS,/home/tdl/deepvoice/CQT_test_nocan/HVQAADAS.ogg,0,1
EVGVATCL,/home/tdl/deepvoice/CQT_test_nocan/EVGVATCL.ogg,1,0
PIWYHXOX,/home/tdl/deepvoice/CQT_test_nocan/PIWYHXOX.ogg,0,1
mixed_13069,/home/tdl/deepvoice/CQT_test_nocan/mixed_13069.ogg,1,1
mixed_13834,/home/tdl/deepvoice/CQT_test_nocan/mixed_13834.ogg,1,1
YOYMQEYA,/home/tdl/deepvoice/CQT_test_nocan/YOYMQEYA.ogg,0,1
IWGJXFOA,/home/tdl/deepvoice/CQT_test_nocan/IWGJXFOA.ogg,1,0
mixed_7407,/home/tdl/deepvoice/CQT_test_nocan/mixed_7407.ogg,1,1
HXUEEABA,/home/tdl/deepvoice/CQT_test_nocan/HXUEEABA.ogg,0,1
IBAFXPHJ,/home/tdl/deepvoice/CQT_test_nocan/IBAFXPHJ.ogg,0,1
CJANSZKB,/home/tdl/deepvoice/CQT_test_nocan/CJANSZKB.ogg,0,1
mixed_656,/home/tdl/deepvoice/CQT_test_nocan/mixed_656.ogg,1,1
QFBUKZAH,/home/tdl/deepvoice/CQT_test_nocan/QFBUKZAH.ogg,1,0
mixed_25346,/home/tdl/deepvoice/CQT_test_nocan/mixed_25346.ogg,1,1
XRKUYDGO,/home/tdl/deepvoice/CQT_test_nocan/XRKUYDGO.ogg,1,0
mixed_23576,/home/tdl/deepvoice/CQT_test_nocan/mixed_23576.ogg,1,1
HVFBJWNI,/home/tdl/deepvoice/CQT_test_nocan/HVFBJWNI.ogg,0,1
mixed_12521,/home/tdl/deepvoice/CQT_test_nocan/mixed_12521.ogg,1,1
KQSVZMXO,/home/tdl/deepvoice/CQT_test_nocan/KQSVZMXO.ogg,1,0
WOWAFCKQ,/home/tdl/deepvoice/CQT_test_nocan/WOWAFCKQ.ogg,1,0
DQOTGXPT,/home/tdl/deepvoice/CQT_test_nocan/DQOTGXPT.ogg,0,1
NGYAXUKJ,/home/tdl/deepvoice/CQT_test_nocan/NGYAXUKJ.ogg,0,1
mixed_8961,/home/tdl/deepvoice/CQT_test_nocan/mixed_8961.ogg,1,1
ALAQUICV,/home/tdl/deepvoice/CQT_test_nocan/ALAQUICV.ogg,0,1
mixed_11426,/home/tdl/deepvoice/CQT_test_nocan/mixed_11426.ogg,1,1
mixed_26803,/home/tdl/deepvoice/CQT_test_nocan/mixed_26803.ogg,1,1
GZYUWXOQ,/home/tdl/deepvoice/CQT_test_nocan/GZYUWXOQ.ogg,0,1
IOJMRDLB,/home/tdl/deepvoice/CQT_test_nocan/IOJMRDLB.ogg,0,1
mixed_18399,/home/tdl/deepvoice/CQT_test_nocan/mixed_18399.ogg,1,1
mixed_13295,/home/tdl/deepvoice/CQT_test_nocan/mixed_13295.ogg,1,1
mixed_6655,/home/tdl/deepvoice/CQT_test_nocan/mixed_6655.ogg,1,1
mixed_15790,/home/tdl/deepvoice/CQT_test_nocan/mixed_15790.ogg,1,1
JSBPURQI,/home/tdl/deepvoice/CQT_test_nocan/JSBPURQI.ogg,1,0
XPROQPGZ,/home/tdl/deepvoice/CQT_test_nocan/XPROQPGZ.ogg,1,0
EKXCDLHF,/home/tdl/deepvoice/CQT_test_nocan/EKXCDLHF.ogg,1,0
PZHHXYUK,/home/tdl/deepvoice/CQT_test_nocan/PZHHXYUK.ogg,1,0
mixed_6157,/home/tdl/deepvoice/CQT_test_nocan/mixed_6157.ogg,1,1
mixed_6593,/home/tdl/deepvoice/CQT_test_nocan/mixed_6593.ogg,1,1
mixed_2643,/home/tdl/deepvoice/CQT_test_nocan/mixed_2643.ogg,1,1
SYKWRRLA,/home/tdl/deepvoice/CQT_test_nocan/SYKWRRLA.ogg,1,0
HSYBQNLM,/home/tdl/deepvoice/CQT_test_nocan/HSYBQNLM.ogg,0,1
IOSMWMTM,/home/tdl/deepvoice/CQT_test_nocan/IOSMWMTM.ogg,1,0
DOQOAGLI,/home/tdl/deepvoice/CQT_test_nocan/DOQOAGLI.ogg,0,1
DQBMOGRP,/home/tdl/deepvoice/CQT_test_nocan/DQBMOGRP.ogg,0,1
mixed_17398,/home/tdl/deepvoice/CQT_test_nocan/mixed_17398.ogg,1,1
WZTXJEQZ,/home/tdl/deepvoice/CQT_test_nocan/WZTXJEQZ.ogg,0,1
VIXRMSMG,/home/tdl/deepvoice/CQT_test_nocan/VIXRMSMG.ogg,1,0
AGWMDZHB,/home/tdl/deepvoice/CQT_test_nocan/AGWMDZHB.ogg,0,1
APCFAUTF,/home/tdl/deepvoice/CQT_test_nocan/APCFAUTF.ogg,0,1
OEJHOXXH,/home/tdl/deepvoice/CQT_test_nocan/OEJHOXXH.ogg,1,0
YBRBKOLG,/home/tdl/deepvoice/CQT_test_nocan/YBRBKOLG.ogg,0,1
mixed_18344,/home/tdl/deepvoice/CQT_test_nocan/mixed_18344.ogg,1,1
mixed_6825,/home/tdl/deepvoice/CQT_test_nocan/mixed_6825.ogg,1,1
mixed_16671,/home/tdl/deepvoice/CQT_test_nocan/mixed_16671.ogg,1,1
LKMNULDI,/home/tdl/deepvoice/CQT_test_nocan/LKMNULDI.ogg,0,1
SPYDZLQL,/home/tdl/deepvoice/CQT_test_nocan/SPYDZLQL.ogg,0,1
DAXFSAXP,/home/tdl/deepvoice/CQT_test_nocan/DAXFSAXP.ogg,1,0
UEFVLGYD,/home/tdl/deepvoice/CQT_test_nocan/UEFVLGYD.ogg,0,1
mixed_13803,/home/tdl/deepvoice/CQT_test_nocan/mixed_13803.ogg,1,1
mixed_17028,/home/tdl/deepvoice/CQT_test_nocan/mixed_17028.ogg,1,1
UBITTZVD,/home/tdl/deepvoice/CQT_test_nocan/UBITTZVD.ogg,1,0
JJOPZSKQ,/home/tdl/deepvoice/CQT_test_nocan/JJOPZSKQ.ogg,1,0
MMUVGRKP,/home/tdl/deepvoice/CQT_test_nocan/MMUVGRKP.ogg,1,0
NFILKNXE,/home/tdl/deepvoice/CQT_test_nocan/NFILKNXE.ogg,1,0
mixed_12085,/home/tdl/deepvoice/CQT_test_nocan/mixed_12085.ogg,1,1
LINWGHAP,/home/tdl/deepvoice/CQT_test_nocan/LINWGHAP.ogg,0,1
PZDYXUHY,/home/tdl/deepvoice/CQT_test_nocan/PZDYXUHY.ogg,0,1
YNUCKKGH,/home/tdl/deepvoice/CQT_test_nocan/YNUCKKGH.ogg,1,0
mixed_27191,/home/tdl/deepvoice/CQT_test_nocan/mixed_27191.ogg,1,1
mixed_15027,/home/tdl/deepvoice/CQT_test_nocan/mixed_15027.ogg,1,1
MQJZGCGB,/home/tdl/deepvoice/CQT_test_nocan/MQJZGCGB.ogg,0,1
KQEQPTJQ,/home/tdl/deepvoice/CQT_test_nocan/KQEQPTJQ.ogg,0,1
SUVXKPQB,/home/tdl/deepvoice/CQT_test_nocan/SUVXKPQB.ogg,1,0
AMQIPHFO,/home/tdl/deepvoice/CQT_test_nocan/AMQIPHFO.ogg,1,0
mixed_18340,/home/tdl/deepvoice/CQT_test_nocan/mixed_18340.ogg,1,1
mixed_19535,/home/tdl/deepvoice/CQT_test_nocan/mixed_19535.ogg,1,1
MJAJMFEL,/home/tdl/deepvoice/CQT_test_nocan/MJAJMFEL.ogg,1,0
AFANLUMA,/home/tdl/deepvoice/CQT_test_nocan/AFANLUMA.ogg,0,1
mixed_20676,/home/tdl/deepvoice/CQT_test_nocan/mixed_20676.ogg,1,1
EHJXRDOG,/home/tdl/deepvoice/CQT_test_nocan/EHJXRDOG.ogg,1,0
mixed_3334,/home/tdl/deepvoice/CQT_test_nocan/mixed_3334.ogg,1,1
EVUUNHXH,/home/tdl/deepvoice/CQT_test_nocan/EVUUNHXH.ogg,1,0
mixed_19291,/home/tdl/deepvoice/CQT_test_nocan/mixed_19291.ogg,1,1
mixed_25983,/home/tdl/deepvoice/CQT_test_nocan/mixed_25983.ogg,1,1
mixed_20377,/home/tdl/deepvoice/CQT_test_nocan/mixed_20377.ogg,1,1
XCSMHLXJ,/home/tdl/deepvoice/CQT_test_nocan/XCSMHLXJ.ogg,0,1
MZUGWMRV,/home/tdl/deepvoice/CQT_test_nocan/MZUGWMRV.ogg,0,1
mixed_15957,/home/tdl/deepvoice/CQT_test_nocan/mixed_15957.ogg,1,1
mixed_25267,/home/tdl/deepvoice/CQT_test_nocan/mixed_25267.ogg,1,1
mixed_110,/home/tdl/deepvoice/CQT_test_nocan/mixed_110.ogg,1,1
VKEAZTWG,/home/tdl/deepvoice/CQT_test_nocan/VKEAZTWG.ogg,1,0
mixed_11615,/home/tdl/deepvoice/CQT_test_nocan/mixed_11615.ogg,1,1
KKJNVIUU,/home/tdl/deepvoice/CQT_test_nocan/KKJNVIUU.ogg,1,0
UFFQQFLR,/home/tdl/deepvoice/CQT_test_nocan/UFFQQFLR.ogg,0,1
mixed_11982,/home/tdl/deepvoice/CQT_test_nocan/mixed_11982.ogg,1,1
mixed_20339,/home/tdl/deepvoice/CQT_test_nocan/mixed_20339.ogg,1,1
mixed_27501,/home/tdl/deepvoice/CQT_test_nocan/mixed_27501.ogg,1,1
BOXIDSRZ,/home/tdl/deepvoice/CQT_test_nocan/BOXIDSRZ.ogg,0,1
mixed_17012,/home/tdl/deepvoice/CQT_test_nocan/mixed_17012.ogg,1,1
AOEVCLHP,/home/tdl/deepvoice/CQT_test_nocan/AOEVCLHP.ogg,0,1
mixed_21855,/home/tdl/deepvoice/CQT_test_nocan/mixed_21855.ogg,1,1
ZVAAEYSE,/home/tdl/deepvoice/CQT_test_nocan/ZVAAEYSE.ogg,1,0
BXPNRWAM,/home/tdl/deepvoice/CQT_test_nocan/BXPNRWAM.ogg,1,0
BCXMMMZE,/home/tdl/deepvoice/CQT_test_nocan/BCXMMMZE.ogg,1,0
mixed_18740,/home/tdl/deepvoice/CQT_test_nocan/mixed_18740.ogg,1,1
GNSBTIYQ,/home/tdl/deepvoice/CQT_test_nocan/GNSBTIYQ.ogg,0,1
UPXYARQU,/home/tdl/deepvoice/CQT_test_nocan/UPXYARQU.ogg,1,0
IFQKZBJQ,/home/tdl/deepvoice/CQT_test_nocan/IFQKZBJQ.ogg,0,1
KZCGGJLV,/home/tdl/deepvoice/CQT_test_nocan/KZCGGJLV.ogg,0,1
QSBBNNFL,/home/tdl/deepvoice/CQT_test_nocan/QSBBNNFL.ogg,1,0
mixed_3153,/home/tdl/deepvoice/CQT_test_nocan/mixed_3153.ogg,1,1
SEUZAIWR,/home/tdl/deepvoice/CQT_test_nocan/SEUZAIWR.ogg,0,1
COEDGGXS,/home/tdl/deepvoice/CQT_test_nocan/COEDGGXS.ogg,0,1
ZQGKTIQA,/home/tdl/deepvoice/CQT_test_nocan/ZQGKTIQA.ogg,1,0
HJYCEGGR,/home/tdl/deepvoice/CQT_test_nocan/HJYCEGGR.ogg,0,1
mixed_8445,/home/tdl/deepvoice/CQT_test_nocan/mixed_8445.ogg,1,1
LHINRBWI,/home/tdl/deepvoice/CQT_test_nocan/LHINRBWI.ogg,0,1
NJJJOXWA,/home/tdl/deepvoice/CQT_test_nocan/NJJJOXWA.ogg,1,0
USKIPCVQ,/home/tdl/deepvoice/CQT_test_nocan/USKIPCVQ.ogg,1,0
ZZSDKVJJ,/home/tdl/deepvoice/CQT_test_nocan/ZZSDKVJJ.ogg,1,0
mixed_4850,/home/tdl/deepvoice/CQT_test_nocan/mixed_4850.ogg,1,1
LALBHCYL,/home/tdl/deepvoice/CQT_test_nocan/LALBHCYL.ogg,0,1
mixed_17325,/home/tdl/deepvoice/CQT_test_nocan/mixed_17325.ogg,1,1
TEJZQEDU,/home/tdl/deepvoice/CQT_test_nocan/TEJZQEDU.ogg,0,1
mixed_10640,/home/tdl/deepvoice/CQT_test_nocan/mixed_10640.ogg,1,1
PYWJNZAM,/home/tdl/deepvoice/CQT_test_nocan/PYWJNZAM.ogg,0,1
mixed_20830,/home/tdl/deepvoice/CQT_test_nocan/mixed_20830.ogg,1,1
TCRXCYCV,/home/tdl/deepvoice/CQT_test_nocan/TCRXCYCV.ogg,0,1
mixed_86,/home/tdl/deepvoice/CQT_test_nocan/mixed_86.ogg,1,1
KXNJJWFK,/home/tdl/deepvoice/CQT_test_nocan/KXNJJWFK.ogg,1,0
KCJGZKHO,/home/tdl/deepvoice/CQT_test_nocan/KCJGZKHO.ogg,1,0
mixed_455,/home/tdl/deepvoice/CQT_test_nocan/mixed_455.ogg,1,1
EKWBINQT,/home/tdl/deepvoice/CQT_test_nocan/EKWBINQT.ogg,0,1
PLHRFIGR,/home/tdl/deepvoice/CQT_test_nocan/PLHRFIGR.ogg,1,0
DQQREGJZ,/home/tdl/deepvoice/CQT_test_nocan/DQQREGJZ.ogg,1,0
XUHFJUPH,/home/tdl/deepvoice/CQT_test_nocan/XUHFJUPH.ogg,0,1
mixed_25849,/home/tdl/deepvoice/CQT_test_nocan/mixed_25849.ogg,1,1
TVZNMCEC,/home/tdl/deepvoice/CQT_test_nocan/TVZNMCEC.ogg,1,0
mixed_14012,/home/tdl/deepvoice/CQT_test_nocan/mixed_14012.ogg,1,1
TERCOXGE,/home/tdl/deepvoice/CQT_test_nocan/TERCOXGE.ogg,1,0
mixed_5583,/home/tdl/deepvoice/CQT_test_nocan/mixed_5583.ogg,1,1
CBRDRNKU,/home/tdl/deepvoice/CQT_test_nocan/CBRDRNKU.ogg,1,0
VGKCFTDM,/home/tdl/deepvoice/CQT_test_nocan/VGKCFTDM.ogg,0,1
LXTISDMV,/home/tdl/deepvoice/CQT_test_nocan/LXTISDMV.ogg,1,0
HRNWNNKT,/home/tdl/deepvoice/CQT_test_nocan/HRNWNNKT.ogg,0,1
MLNCSFJM,/home/tdl/deepvoice/CQT_test_nocan/MLNCSFJM.ogg,0,1
CKUGEVTF,/home/tdl/deepvoice/CQT_test_nocan/CKUGEVTF.ogg,1,0
CYUWIUAS,/home/tdl/deepvoice/CQT_test_nocan/CYUWIUAS.ogg,1,0
ITSFMAQD,/home/tdl/deepvoice/CQT_test_nocan/ITSFMAQD.ogg,1,0
PLIVLWYW,/home/tdl/deepvoice/CQT_test_nocan/PLIVLWYW.ogg,0,1
OBWXSKFK,/home/tdl/deepvoice/CQT_test_nocan/OBWXSKFK.ogg,1,0
BCWQXDMD,/home/tdl/deepvoice/CQT_test_nocan/BCWQXDMD.ogg,0,1
GRTOALZD,/home/tdl/deepvoice/CQT_test_nocan/GRTOALZD.ogg,0,1
FHGCIGBU,/home/tdl/deepvoice/CQT_test_nocan/FHGCIGBU.ogg,1,0
mixed_2079,/home/tdl/deepvoice/CQT_test_nocan/mixed_2079.ogg,1,1
QAIMPZGP,/home/tdl/deepvoice/CQT_test_nocan/QAIMPZGP.ogg,1,0
TTIVYASB,/home/tdl/deepvoice/CQT_test_nocan/TTIVYASB.ogg,0,1
YYBBPUMW,/home/tdl/deepvoice/CQT_test_nocan/YYBBPUMW.ogg,0,1
DIITTOYI,/home/tdl/deepvoice/CQT_test_nocan/DIITTOYI.ogg,0,1
BSEIOUSK,/home/tdl/deepvoice/CQT_test_nocan/BSEIOUSK.ogg,0,1
mixed_27497,/home/tdl/deepvoice/CQT_test_nocan/mixed_27497.ogg,1,1
YXBLIVAY,/home/tdl/deepvoice/CQT_test_nocan/YXBLIVAY.ogg,1,0
HMRKKIGL,/home/tdl/deepvoice/CQT_test_nocan/HMRKKIGL.ogg,1,0
mixed_22705,/home/tdl/deepvoice/CQT_test_nocan/mixed_22705.ogg,1,1
SZTTPYIQ,/home/tdl/deepvoice/CQT_test_nocan/SZTTPYIQ.ogg,1,0
APIHWUSF,/home/tdl/deepvoice/CQT_test_nocan/APIHWUSF.ogg,1,0
ODDJKYZD,/home/tdl/deepvoice/CQT_test_nocan/ODDJKYZD.ogg,0,1
GZOLETXJ,/home/tdl/deepvoice/CQT_test_nocan/GZOLETXJ.ogg,0,1
PPFBXBZL,/home/tdl/deepvoice/CQT_test_nocan/PPFBXBZL.ogg,0,1
mixed_156,/home/tdl/deepvoice/CQT_test_nocan/mixed_156.ogg,1,1
MVKVLQCC,/home/tdl/deepvoice/CQT_test_nocan/MVKVLQCC.ogg,0,1
ZSYLDWJC,/home/tdl/deepvoice/CQT_test_nocan/ZSYLDWJC.ogg,1,0
VCVHFYVA,/home/tdl/deepvoice/CQT_test_nocan/VCVHFYVA.ogg,1,0
mixed_5797,/home/tdl/deepvoice/CQT_test_nocan/mixed_5797.ogg,1,1
mixed_1161,/home/tdl/deepvoice/CQT_test_nocan/mixed_1161.ogg,1,1
SLDIIMHP,/home/tdl/deepvoice/CQT_test_nocan/SLDIIMHP.ogg,1,0
TFOATGAS,/home/tdl/deepvoice/CQT_test_nocan/TFOATGAS.ogg,1,0
XVBPGXXI,/home/tdl/deepvoice/CQT_test_nocan/XVBPGXXI.ogg,0,1
mixed_5550,/home/tdl/deepvoice/CQT_test_nocan/mixed_5550.ogg,1,1
mixed_5156,/home/tdl/deepvoice/CQT_test_nocan/mixed_5156.ogg,1,1
mixed_4098,/home/tdl/deepvoice/CQT_test_nocan/mixed_4098.ogg,1,1
WKMKTUQT,/home/tdl/deepvoice/CQT_test_nocan/WKMKTUQT.ogg,1,0
mixed_8958,/home/tdl/deepvoice/CQT_test_nocan/mixed_8958.ogg,1,1
ETTPCGOQ,/home/tdl/deepvoice/CQT_test_nocan/ETTPCGOQ.ogg,1,0
mixed_15562,/home/tdl/deepvoice/CQT_test_nocan/mixed_15562.ogg,1,1
mixed_9894,/home/tdl/deepvoice/CQT_test_nocan/mixed_9894.ogg,1,1
VQPSTUSB,/home/tdl/deepvoice/CQT_test_nocan/VQPSTUSB.ogg,1,0
mixed_16320,/home/tdl/deepvoice/CQT_test_nocan/mixed_16320.ogg,1,1
FBRKXLWZ,/home/tdl/deepvoice/CQT_test_nocan/FBRKXLWZ.ogg,0,1
ABPBTZOA,/home/tdl/deepvoice/CQT_test_nocan/ABPBTZOA.ogg,1,0
PIOJWQUH,/home/tdl/deepvoice/CQT_test_nocan/PIOJWQUH.ogg,1,0
MSTUGTNO,/home/tdl/deepvoice/CQT_test_nocan/MSTUGTNO.ogg,1,0
FCANYUCA,/home/tdl/deepvoice/CQT_test_nocan/FCANYUCA.ogg,1,0
IWHWEYGN,/home/tdl/deepvoice/CQT_test_nocan/IWHWEYGN.ogg,1,0
mixed_18746,/home/tdl/deepvoice/CQT_test_nocan/mixed_18746.ogg,1,1
LLKTCWIT,/home/tdl/deepvoice/CQT_test_nocan/LLKTCWIT.ogg,1,0
QTNITHPU,/home/tdl/deepvoice/CQT_test_nocan/QTNITHPU.ogg,1,0
mixed_25651,/home/tdl/deepvoice/CQT_test_nocan/mixed_25651.ogg,1,1
VCWRORDF,/home/tdl/deepvoice/CQT_test_nocan/VCWRORDF.ogg,0,1
STWEVMZW,/home/tdl/deepvoice/CQT_test_nocan/STWEVMZW.ogg,1,0
AXRRSHXO,/home/tdl/deepvoice/CQT_test_nocan/AXRRSHXO.ogg,1,0
RYYSXOIB,/home/tdl/deepvoice/CQT_test_nocan/RYYSXOIB.ogg,0,1
QGHERGFV,/home/tdl/deepvoice/CQT_test_nocan/QGHERGFV.ogg,1,0
mixed_3512,/home/tdl/deepvoice/CQT_test_nocan/mixed_3512.ogg,1,1
KQSLTHKX,/home/tdl/deepvoice/CQT_test_nocan/KQSLTHKX.ogg,0,1
mixed_21010,/home/tdl/deepvoice/CQT_test_nocan/mixed_21010.ogg,1,1
mixed_11580,/home/tdl/deepvoice/CQT_test_nocan/mixed_11580.ogg,1,1
NKDIHLGC,/home/tdl/deepvoice/CQT_test_nocan/NKDIHLGC.ogg,1,0
UEFPVQQA,/home/tdl/deepvoice/CQT_test_nocan/UEFPVQQA.ogg,1,0
WEIPQREV,/home/tdl/deepvoice/CQT_test_nocan/WEIPQREV.ogg,1,0
mixed_23218,/home/tdl/deepvoice/CQT_test_nocan/mixed_23218.ogg,1,1
mixed_20903,/home/tdl/deepvoice/CQT_test_nocan/mixed_20903.ogg,1,1
mixed_26116,/home/tdl/deepvoice/CQT_test_nocan/mixed_26116.ogg,1,1
GTLGFWKJ,/home/tdl/deepvoice/CQT_test_nocan/GTLGFWKJ.ogg,1,0
WAPRUKNF,/home/tdl/deepvoice/CQT_test_nocan/WAPRUKNF.ogg,1,0
UDNVDVTF,/home/tdl/deepvoice/CQT_test_nocan/UDNVDVTF.ogg,1,0
mixed_14617,/home/tdl/deepvoice/CQT_test_nocan/mixed_14617.ogg,1,1
EGCCGUSM,/home/tdl/deepvoice/CQT_test_nocan/EGCCGUSM.ogg,0,1
mixed_1342,/home/tdl/deepvoice/CQT_test_nocan/mixed_1342.ogg,1,1
FPWTOLGF,/home/tdl/deepvoice/CQT_test_nocan/FPWTOLGF.ogg,1,0
EBXUGIIZ,/home/tdl/deepvoice/CQT_test_nocan/EBXUGIIZ.ogg,0,1
mixed_26598,/home/tdl/deepvoice/CQT_test_nocan/mixed_26598.ogg,1,1
mixed_765,/home/tdl/deepvoice/CQT_test_nocan/mixed_765.ogg,1,1
WATYCSBO,/home/tdl/deepvoice/CQT_test_nocan/WATYCSBO.ogg,1,0
WUFGNZLV,/home/tdl/deepvoice/CQT_test_nocan/WUFGNZLV.ogg,1,0
XSVJFUYC,/home/tdl/deepvoice/CQT_test_nocan/XSVJFUYC.ogg,0,1
DTKKHQGO,/home/tdl/deepvoice/CQT_test_nocan/DTKKHQGO.ogg,1,0
HMMGFCIC,/home/tdl/deepvoice/CQT_test_nocan/HMMGFCIC.ogg,1,0
mixed_1328,/home/tdl/deepvoice/CQT_test_nocan/mixed_1328.ogg,1,1
YFTPOQUU,/home/tdl/deepvoice/CQT_test_nocan/YFTPOQUU.ogg,0,1
GTDMFMMA,/home/tdl/deepvoice/CQT_test_nocan/GTDMFMMA.ogg,0,1
XFPTAULC,/home/tdl/deepvoice/CQT_test_nocan/XFPTAULC.ogg,1,0
mixed_5131,/home/tdl/deepvoice/CQT_test_nocan/mixed_5131.ogg,1,1
mixed_24848,/home/tdl/deepvoice/CQT_test_nocan/mixed_24848.ogg,1,1
mixed_26794,/home/tdl/deepvoice/CQT_test_nocan/mixed_26794.ogg,1,1
mixed_21370,/home/tdl/deepvoice/CQT_test_nocan/mixed_21370.ogg,1,1
DGRTVZEX,/home/tdl/deepvoice/CQT_test_nocan/DGRTVZEX.ogg,1,0
MQORTQOV,/home/tdl/deepvoice/CQT_test_nocan/MQORTQOV.ogg,0,1
ISBVQCYP,/home/tdl/deepvoice/CQT_test_nocan/ISBVQCYP.ogg,0,1
mixed_1607,/home/tdl/deepvoice/CQT_test_nocan/mixed_1607.ogg,1,1
mixed_16729,/home/tdl/deepvoice/CQT_test_nocan/mixed_16729.ogg,1,1
ZWMMUVOH,/home/tdl/deepvoice/CQT_test_nocan/ZWMMUVOH.ogg,1,0
mixed_15783,/home/tdl/deepvoice/CQT_test_nocan/mixed_15783.ogg,1,1
CBCHTYEF,/home/tdl/deepvoice/CQT_test_nocan/CBCHTYEF.ogg,1,0
AAPELQFY,/home/tdl/deepvoice/CQT_test_nocan/AAPELQFY.ogg,1,0
mixed_23581,/home/tdl/deepvoice/CQT_test_nocan/mixed_23581.ogg,1,1
mixed_19023,/home/tdl/deepvoice/CQT_test_nocan/mixed_19023.ogg,1,1
ETQZCRMW,/home/tdl/deepvoice/CQT_test_nocan/ETQZCRMW.ogg,1,0
BVMHWPKO,/home/tdl/deepvoice/CQT_test_nocan/BVMHWPKO.ogg,0,1
mixed_3456,/home/tdl/deepvoice/CQT_test_nocan/mixed_3456.ogg,1,1
mixed_10186,/home/tdl/deepvoice/CQT_test_nocan/mixed_10186.ogg,1,1
JCYKBFTP,/home/tdl/deepvoice/CQT_test_nocan/JCYKBFTP.ogg,0,1
JXMPHUJM,/home/tdl/deepvoice/CQT_test_nocan/JXMPHUJM.ogg,0,1
mixed_19128,/home/tdl/deepvoice/CQT_test_nocan/mixed_19128.ogg,1,1
KQRXXUDA,/home/tdl/deepvoice/CQT_test_nocan/KQRXXUDA.ogg,0,1
mixed_10067,/home/tdl/deepvoice/CQT_test_nocan/mixed_10067.ogg,1,1
mixed_6892,/home/tdl/deepvoice/CQT_test_nocan/mixed_6892.ogg,1,1
